date,currency_code,media_type,ad_format,bids,impressions,cost,clicks,conversions
2018-11-30T00:00:00Z,USD,Display,320x50,18848,3044,13.342204009409743,7,28
2018-11-30T00:00:00Z,USD,Display,728x90,6564,743,3.322589504369042,1,5
2018-11-30T00:00:00Z,USD,Display,160x600,16621,830,1.749000139091542,0,1
2018-11-30T00:00:00Z,USD,Display,300x250,108300,9045,18.62499696101509,1,1
2018-11-30T00:00:00Z,USD,Display,320x50,49378,5810,12.986100606302527,4,44
2018-11-30T00:00:00Z,USD,Display,728x90,20879,1565,3.338855050311808,3,0
2018-11-30T00:00:00Z,USD,Display,160x600,7518,381,1.489638748653352,0,0
2018-11-30T00:00:00Z,USD,Display,300x250,39804,2602,10.19992550031975,2,4
2018-11-30T00:00:00Z,USD,Display,320x50,31164,5040,19.688213119910095,8,7
2018-11-30T00:00:00Z,USD,Display,728x90,7431,818,3.245626148155722,0,0
2018-11-30T00:00:00Z,USD,Display,160x600,7782,407,1.840928121998444,0,3
2018-11-30T00:00:00Z,USD,Display,300x250,35557,2277,10.189055433954438,0,24
2018-11-30T00:00:00Z,USD,Display,320x50,17481,2858,12.676271151188802,8,33
2018-11-30T00:00:00Z,USD,Display,728x90,6752,722,3.221575464673129,0,11
2018-12-01T00:00:00Z,USD,Video,640x360,0,0,0,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,0,0,0,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,0,0,0,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,0,0,0,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,0,0,0,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,0,0,0,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,0,0,0,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,0,0,0,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,0,0,0,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,0,0,0,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,0,0,0,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,0,0,0,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,0,0,0,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,0,0,0,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,0,0,0,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,0,0,0,0,3
2018-12-01T00:00:00Z,USD,Video,640x360,0,0,0,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,0,0,0,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,0,0,0,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,0,0,0,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,0,0,0,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,0,0,0,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,0,0,0,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,0,0,0,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,0,0,0,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,0,0,0,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,0,0,0,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,0,0,0,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,0,0,0,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,0,0,0,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,0,0,0,0,0
2018-12-01T00:00:00Z,USD,Display,160x600,0,0,0,0,0
2018-12-01T00:00:00Z,USD,Display,300x250,0,0,0,0,4
2018-12-01T00:00:00Z,USD,Display,320x50,0,0,0,0,15
2018-12-01T00:00:00Z,USD,Display,728x90,0,0,0,0,17
2018-12-01T00:00:00Z,USD,Display,160x600,0,0,0,0,0
2018-12-01T00:00:00Z,USD,Display,300x250,0,0,0,0,12
2018-12-01T00:00:00Z,USD,Display,320x50,0,0,0,0,7
2018-12-01T00:00:00Z,USD,Display,728x90,0,0,0,0,11
2018-12-01T00:00:00Z,USD,Display,160x600,0,0,0,0,0
2018-12-01T00:00:00Z,USD,Display,300x250,0,0,0,0,3
2018-12-01T00:00:00Z,USD,Display,320x50,0,0,0,0,1
2018-12-01T00:00:00Z,USD,Display,728x90,0,0,0,0,8
2018-12-01T00:00:00Z,USD,Display,160x600,0,0,0,0,2
2018-12-01T00:00:00Z,USD,Display,300x250,0,0,0,0,8
2018-12-01T00:00:00Z,USD,Display,320x50,0,0,0,0,20
2018-12-01T00:00:00Z,USD,Display,728x90,0,0,0,0,6
2018-12-01T00:00:00Z,USD,Display,160x600,0,0,0,0,0
2018-12-01T00:00:00Z,USD,Display,300x250,0,0,0,0,4
2018-12-01T00:00:00Z,USD,Display,320x50,0,0,0,0,5
2018-12-01T00:00:00Z,USD,Display,728x90,0,0,0,0,1
2018-12-01T00:00:00Z,USD,Display,160x600,0,0,0,0,0
2018-12-01T00:00:00Z,USD,Display,300x250,0,0,0,0,1
2018-12-01T00:00:00Z,USD,Display,320x50,0,0,0,0,9
2018-12-01T00:00:00Z,USD,Display,728x90,0,0,0,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,0,0,0,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,0,0,0,0,7
2018-12-01T00:00:00Z,USD,Video,640x360,0,0,0,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,0,0,0,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,0,0,0,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,0,0,0,0,2
2018-12-01T00:00:00Z,USD,Video,640x360,0,0,0,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,0,0,0,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,0,0,0,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,0,0,0,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,0,0,0,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,0,0,0,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,0,0,0,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,0,0,0,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,0,0,0,0,0
2018-12-01T00:00:00Z,USD,Display,160x600,0,0,0,0,0
2018-12-01T00:00:00Z,USD,Display,300x250,0,0,0,0,0
2018-12-01T00:00:00Z,USD,Display,320x50,0,0,0,0,0
2018-12-01T00:00:00Z,USD,Display,728x90,0,0,0,0,0
2018-12-01T00:00:00Z,USD,Display,160x600,0,0,0,0,0
2018-12-01T00:00:00Z,USD,Display,300x250,0,0,0,0,0
2018-12-01T00:00:00Z,USD,Display,320x50,0,0,0,0,4
2018-12-01T00:00:00Z,USD,Display,728x90,0,0,0,0,0
2018-12-01T00:00:00Z,USD,Display,160x600,0,0,0,0,0
2018-12-01T00:00:00Z,USD,Display,300x250,0,0,0,0,2
2018-12-01T00:00:00Z,USD,Display,320x50,0,0,0,1,0
2018-12-01T00:00:00Z,USD,Display,728x90,0,0,0,0,2
2018-12-01T00:00:00Z,USD,Display,160x600,0,0,0,0,0
2018-12-01T00:00:00Z,USD,Display,300x250,0,0,0,0,2
2018-12-01T00:00:00Z,USD,Display,320x50,0,0,0,0,0
2018-12-01T00:00:00Z,USD,Display,728x90,0,0,0,0,4
2018-12-01T00:00:00Z,USD,Display,300x250,0,0,0,0,0
2018-12-01T00:00:00Z,USD,Display,320x50,0,0,0,0,0
2018-12-01T00:00:00Z,USD,Display,728x90,0,0,0,0,0
2018-12-01T00:00:00Z,USD,Display,160x600,0,0,0,0,0
2018-12-01T00:00:00Z,USD,Display,300x250,0,0,0,0,0
2018-12-01T00:00:00Z,USD,Display,320x50,0,0,0,0,0
2018-12-01T00:00:00Z,USD,Display,160x600,0,0,0,0,0
2018-12-01T00:00:00Z,USD,Display,300x250,0,0,0,0,8
2018-12-01T00:00:00Z,USD,Display,320x50,0,0,0,0,15
2018-12-01T00:00:00Z,USD,Display,728x90,0,0,0,0,2
2018-12-01T00:00:00Z,USD,Display,160x600,0,0,0,0,11
2018-12-01T00:00:00Z,USD,Display,300x250,0,0,0,0,0
2018-12-01T00:00:00Z,USD,Display,320x50,0,0,0,0,11
2018-12-01T00:00:00Z,USD,Display,728x90,0,0,0,0,1
2018-12-01T00:00:00Z,USD,Display,160x600,0,0,0,0,4
2018-12-01T00:00:00Z,USD,Display,300x250,0,0,0,0,20
2018-12-01T00:00:00Z,USD,Display,320x50,0,0,0,0,3
2018-12-01T00:00:00Z,USD,Display,728x90,0,0,0,0,2
2018-12-01T00:00:00Z,USD,Display,160x600,0,0,0,0,0
2018-12-01T00:00:00Z,USD,Display,300x250,0,0,0,0,6
2018-12-01T00:00:00Z,USD,Display,320x50,0,0,0,0,20
2018-12-01T00:00:00Z,USD,Display,728x90,0,0,0,0,0
2018-12-01T00:00:00Z,USD,Display,160x600,0,0,0,0,2
2018-12-01T00:00:00Z,USD,Display,300x250,0,0,0,0,0
2018-12-01T00:00:00Z,USD,Display,320x50,0,0,0,0,14
2018-12-01T00:00:00Z,USD,Display,728x90,0,0,0,0,0
2018-12-01T00:00:00Z,USD,Display,160x600,0,0,0,0,0
2018-12-01T00:00:00Z,USD,Display,300x250,0,0,0,0,9
2018-12-01T00:00:00Z,USD,Display,320x50,0,0,0,0,16
2018-12-01T00:00:00Z,USD,Display,728x90,0,0,0,0,14
2018-12-01T00:00:00Z,USD,Display,160x600,0,0,0,0,0
2018-12-01T00:00:00Z,USD,Display,300x250,0,0,0,0,1
2018-12-01T00:00:00Z,USD,Display,320x50,0,0,0,0,1
2018-12-01T00:00:00Z,USD,Display,728x90,0,0,0,0,2
2018-12-01T00:00:00Z,USD,Display,160x600,0,0,0,0,0
2018-12-01T00:00:00Z,USD,Display,300x250,0,0,0,0,0
2018-12-01T00:00:00Z,USD,Display,320x50,0,0,0,0,0
2018-12-01T00:00:00Z,USD,Display,728x90,0,0,0,0,0
2018-12-01T00:00:00Z,USD,Display,160x600,0,0,0,0,0
2018-12-01T00:00:00Z,USD,Display,300x250,0,0,0,0,0
2018-12-01T00:00:00Z,USD,Display,320x50,0,0,0,0,4
2018-12-01T00:00:00Z,USD,Display,728x90,0,0,0,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,11,2,0.068697590361446,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,20,10,0.344753012048194,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,29,1,0.024107831325301,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,801,18,0.480687951807228,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,1057,82,2.895186516811071,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,59,6,0.222649397590361,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,113,36,1.24878554216868,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,9,0,0,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,11,0,0,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,11,10,0.356801204819274,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,2,2,0.054661445783132,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,2,0,0,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,3,1,0.034348795180723,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,61,3,0.103468072289157,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,255,73,2.515052409638563,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,227,30,0.932150602409652,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,1103,95,2.921448795180762,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,66,38,0.91281645542169,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,42,0,0,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,55,24,0.378758737349394,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,57,4,0.152696385542168,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,10,1,0.034348795180723,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,10,0,0,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,11,1,0.041577710843373,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,1342,58,2.205242168674688,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,119,31,0.886424698795177,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,41,7,0.249296987951805,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,17,14,0.484256626506026,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,1835,341,7.134977710843466,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,10633,752,22.549578737349155,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,25,19,0.544494578313259,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,28,22,0.550372289156618,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,601,39,1.814542771084329,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,61,13,0.603160843373491,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,1135,142,6.58373140240963,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,194,11,0.514162048192769,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,88,29,1.346777710843367,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,14,1,0.046396987951807,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,246,33,1.536160843373487,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,284,11,0.512896987951805,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,54,1,0.046818674698795,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,370,60,2.787614457831312,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,3179,1849,85.79140421686705,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,32,0,0,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,2897,1907,88.48242951807185,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,9,0,0,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,7,0,0,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,1031,244,8.176106024096285,0,3
2018-12-01T00:00:00Z,USD,Video,640x360,15,2,0.076348192771084,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,11,0,0,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,167,53,1.770124698795158,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,31,1,0.037963253012048,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,276,39,1.150388795180721,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,65,23,0.847974096385548,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,521,335,11.988051204819177,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,273,40,1.331662650602392,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,228,89,3.078548795180735,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,45,18,0.619965060240966,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,12,8,0.300660240963856,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,1,0,0,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,68,22,0.761577108433738,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,126,48,1.658440963855428,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,175,69,2.387356024096395,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,122,20,0.462551277108434,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,71,0,0,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,5,4,0.142995180722892,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,1531,747,20.066581325301343,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,8,4,0.137395180722892,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,6,5,0.173009036144579,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,21,0,0,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,406,6,0.161213253012048,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,530,60,2.11898355967517,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,52,2,0.07351686746988,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,181,46,1.594803614457838,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,1,0,0,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,7,7,0.248875301204817,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,1,1,0.027119879518072,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,15,1,0.034770481927711,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,2,2,0.068697590361446,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,9,0,0,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,139,37,1.277652409638559,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,119,29,0.902681325301218,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,1131,68,2.09077831325304,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,59,31,0.750025438554221,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,19,0,0,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,10,5,0.079621142168674,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,12,0,0,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,2,0,0,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,495,18,0.687133734939756,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,156,43,1.234304216867454,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,12,4,0.143901204819276,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,6,6,0.208622891566266,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,915,151,3.161803012048234,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,3988,302,8.971359744578216,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,10,9,0.258717469879521,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,4,1,0.024710240963855,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,308,33,1.537004216867463,0,1
2018-12-01T00:00:00Z,USD,Video,640x360,44,9,0.417572891566263,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,604,101,4.681325595180719,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,224,16,0.74909879518072,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,67,14,0.650822891566262,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,21,2,0.09363734939759,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,240,26,1.21306867469879,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,143,7,0.326043975903613,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,67,0,0,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,183,46,2.135948192771074,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,2034,1314,60.97070240963826,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,34,0,0,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,1921,1236,57.35131566265032,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,10,0,0,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,412,120,4.024506024096336,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,14,3,0.113889759036144,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,14,2,0.075926506024096,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,42,20,0.667518072289148,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,2,1,0.037963253012048,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,241,59,1.747396144578311,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,66,12,0.444474698795184,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,440,253,9.062534337349323,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,199,21,0.702770481927702,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,163,50,1.730933734939766,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,28,8,0.276055421686748,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,6,4,0.150330120481928,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,1,0,0,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,41,12,0.414715662650604,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,146,55,1.899304216867477,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,173,71,2.450993373493985,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,88,18,0.412820187951808,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,51,2,0.031045812048192,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,7,6,0.214492771084338,0,0
2018-12-01T00:00:00Z,USD,Video,640x360,1267,507,13.627065662650695,0,1
2018-12-01T00:00:00Z,USD,Display,160x600,31228,1479,3.122295162029937,0,1
2018-12-01T00:00:00Z,USD,Display,300x250,189248,9144,19.53823388751793,6,3
2018-12-01T00:00:00Z,USD,Display,320x50,160835,16869,38.4040174358508,18,12
2018-12-01T00:00:00Z,USD,Display,728x90,42353,3050,6.709334242621198,3,1
2018-12-01T00:00:00Z,USD,Display,160x600,19952,832,3.288553848845554,1,0
2018-12-01T00:00:00Z,USD,Display,300x250,108301,5723,22.76213749915294,5,4
2018-12-01T00:00:00Z,USD,Display,320x50,117624,17219,67.37971110703205,35,7
2018-12-01T00:00:00Z,USD,Display,728x90,22510,2107,8.274036995087826,4,3
2018-12-01T00:00:00Z,USD,Display,160x600,9423,451,2.065080030926723,0,15
2018-12-01T00:00:00Z,USD,Display,300x250,44497,2092,9.524380059763152,2,15
2018-12-01T00:00:00Z,USD,Display,320x50,30180,4823,21.377191746373637,7,26
2018-12-01T00:00:00Z,USD,Display,728x90,9234,741,3.316833718874406,2,16
2018-12-01T00:00:00Z,USD,Display,160x600,30148,1480,3.128053132376257,0,1
2018-12-01T00:00:00Z,USD,Display,300x250,200250,8956,18.985757377205907,0,16
2018-12-01T00:00:00Z,USD,Display,320x50,158020,16015,36.37350619579755,21,4
2018-12-01T00:00:00Z,USD,Display,728x90,39724,2816,6.115610907811801,1,3
2018-12-01T00:00:00Z,USD,Display,160x600,18334,735,2.8546141361052,0,2
2018-12-01T00:00:00Z,USD,Display,300x250,108821,5533,21.90094568039737,2,1
2018-12-01T00:00:00Z,USD,Display,320x50,121070,17499,68.59321748593523,21,7
2018-12-01T00:00:00Z,USD,Display,728x90,20460,2068,8.084625623370735,1,2
2018-12-01T00:00:00Z,USD,Display,160x600,7428,327,1.493393836139009,0,12
2018-12-01T00:00:00Z,USD,Display,300x250,44499,1983,9.064583124527124,0,26
2018-12-01T00:00:00Z,USD,Display,320x50,33266,4438,19.747736964041668,11,48
2018-12-01T00:00:00Z,USD,Display,728x90,7667,797,3.51866320045801,1,8
2018-12-01T00:00:00Z,USD,Display,160x600,32732,1398,2.972796765984701,0,0
2018-12-01T00:00:00Z,USD,Display,300x250,182168,8124,17.347370073813945,2,3
2018-12-01T00:00:00Z,USD,Display,320x50,132911,13109,29.70291546772344,22,2
2018-12-01T00:00:00Z,USD,Display,728x90,36827,2685,5.853202815203064,2,1
2018-12-01T00:00:00Z,USD,Display,160x600,12057,625,2.450491455952566,0,0
2018-12-01T00:00:00Z,USD,Display,300x250,95426,4851,19.196866135437016,4,4
2018-12-01T00:00:00Z,USD,Display,320x50,97554,13010,51.21792886882144,20,14
2018-12-01T00:00:00Z,USD,Display,728x90,14750,1632,6.444224556520839,1,10
2018-12-01T00:00:00Z,USD,Display,160x600,7788,339,1.548574097924072,0,21
2018-12-01T00:00:00Z,USD,Display,300x250,47506,2385,10.83624300372587,0,23
2018-12-01T00:00:00Z,USD,Display,320x50,32574,4999,22.22521790636732,4,55
2018-12-01T00:00:00Z,USD,Display,728x90,9329,878,3.882984560518849,3,2
2018-12-01T00:00:00Z,USD,Display,160x600,27096,1321,2.801680199612637,0,0
2018-12-01T00:00:00Z,USD,Display,300x250,185972,8197,17.46586755966735,2,3
2018-12-01T00:00:00Z,USD,Display,320x50,136358,12972,29.452734136926683,15,18
2018-12-01T00:00:00Z,USD,Display,728x90,36997,2714,5.900197679790564,3,2
2018-12-01T00:00:00Z,USD,Display,160x600,13625,636,2.482916187093593,0,1
2018-12-01T00:00:00Z,USD,Display,300x250,97104,4882,19.277958138118834,0,7
2018-12-01T00:00:00Z,USD,Display,320x50,97165,13073,51.69820182751573,22,9
2018-12-01T00:00:00Z,USD,Display,728x90,16081,1793,7.070483149379118,3,5
2018-12-01T00:00:00Z,USD,Display,160x600,9163,386,1.770031212275578,0,0
2018-12-01T00:00:00Z,USD,Display,300x250,43940,2416,11.037305810299584,4,22
2018-12-01T00:00:00Z,USD,Display,320x50,31383,5106,22.581148616059387,11,43
2018-12-01T00:00:00Z,USD,Display,728x90,9617,823,3.653876277925811,0,6
2018-12-01T00:00:00Z,USD,Display,160x600,12454,654,1.389362185443191,0,0
2018-12-01T00:00:00Z,USD,Display,300x250,82694,4080,8.724983475106566,2,0
2018-12-01T00:00:00Z,USD,Display,320x50,74740,8248,18.67274059781692,10,10
2018-12-01T00:00:00Z,USD,Display,728x90,18093,1368,2.968171706449089,2,0
2018-12-01T00:00:00Z,USD,Display,160x600,6562,305,1.206442286572903,0,0
2018-12-01T00:00:00Z,USD,Display,300x250,41075,2306,9.08099407788479,1,2
2018-12-01T00:00:00Z,USD,Display,320x50,46946,8066,31.602104193466516,14,6
2018-12-01T00:00:00Z,USD,Display,728x90,8887,844,3.339392975503184,1,2
2018-12-01T00:00:00Z,USD,Display,160x600,26651,291,1.318050163143978,0,0
2018-12-01T00:00:00Z,USD,Display,300x250,30652,1590,7.243808048875707,3,14
2018-12-01T00:00:00Z,USD,Display,320x50,24595,4613,20.51068667482894,6,27
2018-12-01T00:00:00Z,USD,Display,728x90,5406,633,2.786082180670706,0,1
2018-12-01T00:00:00Z,USD,Display,160x600,10877,629,1.328933161612159,0,8
2018-12-01T00:00:00Z,USD,Display,300x250,84205,3965,8.48566005968318,3,1
2018-12-01T00:00:00Z,USD,Display,320x50,74187,8537,19.386606359884578,16,19
2018-12-01T00:00:00Z,USD,Display,728x90,17683,1371,2.987085841477644,1,1
2018-12-01T00:00:00Z,USD,Display,160x600,6683,296,1.162086896477038,0,0
2018-12-01T00:00:00Z,USD,Display,300x250,48199,2421,9.608309100696388,1,0
2018-12-01T00:00:00Z,USD,Display,320x50,50080,8096,31.67113743272092,23,9
2018-12-01T00:00:00Z,USD,Display,728x90,8096,877,3.514488481680057,1,0
2018-12-01T00:00:00Z,USD,Display,160x600,7297,227,1.043062378121904,0,0
2018-12-01T00:00:00Z,USD,Display,300x250,35991,1722,7.796186223445586,2,11
2018-12-01T00:00:00Z,USD,Display,320x50,25690,4488,19.94162341632825,5,26
2018-12-01T00:00:00Z,USD,Display,728x90,7661,664,2.940790935282752,1,1
2018-12-02T00:00:00Z,USD,Video,640x360,0,0,0,0,0
2018-12-02T00:00:00Z,USD,Video,640x360,0,0,0,0,0
2018-12-02T00:00:00Z,USD,Video,640x360,0,0,0,0,0
2018-12-02T00:00:00Z,USD,Video,640x360,0,0,0,0,0
2018-12-02T00:00:00Z,USD,Video,640x360,0,0,0,0,0
2018-12-02T00:00:00Z,USD,Video,640x360,0,0,0,0,0
2018-12-02T00:00:00Z,USD,Video,640x360,0,0,0,0,0
2018-12-02T00:00:00Z,USD,Video,640x360,0,0,0,0,0
2018-12-02T00:00:00Z,USD,Video,640x360,0,0,0,0,0
2018-12-02T00:00:00Z,USD,Video,640x360,0,0,0,0,0
2018-12-02T00:00:00Z,USD,Video,640x360,0,0,0,0,0
2018-12-02T00:00:00Z,USD,Video,640x360,0,0,0,0,0
2018-12-02T00:00:00Z,USD,Video,640x360,0,0,0,0,0
2018-12-02T00:00:00Z,USD,Video,640x360,0,0,0,0,0
2018-12-02T00:00:00Z,USD,Video,640x360,0,0,0,0,0
2018-12-02T00:00:00Z,USD,Video,640x360,0,0,0,0,0
